timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739580028064,30,Delete Book,200,,MainThreadGroup 1-86,text,true,,44387,261,15,15,http://192.168.1.107:8080/books,16,0,0
1739580028064,16,Delete Book-0,302,,MainThreadGroup 1-86,,true,,186,136,15,15,http://192.168.1.107:8080/books/delete/290,16,0,0
1739580028080,14,Delete Book-1,200,,MainThreadGroup 1-86,text,true,,44201,125,15,15,http://192.168.1.107:8080/books,10,0,0
1739580028104,25,Update Book,200,,MainThreadGroup 1-91,text,true,,44394,399,14,14,http://192.168.1.107:8080/books,14,0,0
1739580028104,14,Update Book-0,302,,MainThreadGroup 1-91,,true,,186,274,14,14,http://192.168.1.107:8080/books/update/296,14,0,0
1739580028118,11,Update Book-1,200,,MainThreadGroup 1-91,text,true,,44208,125,14,14,http://192.168.1.107:8080/books,10,0,0
1739580028141,23,Delete Book,200,,MainThreadGroup 1-87,text,true,,44128,261,14,14,http://192.168.1.107:8080/books,12,0,0
1739580028141,12,Delete Book-0,302,,MainThreadGroup 1-87,,true,,186,136,14,14,http://192.168.1.107:8080/books/delete/291,12,0,0
1739580028153,11,Delete Book-1,200,,MainThreadGroup 1-87,text,true,,43942,125,14,14,http://192.168.1.107:8080/books,11,0,0
1739580028169,6,Show Edit Form,200,,MainThreadGroup 1-97,text,true,,900,134,13,13,http://192.168.1.107:8080/books/edit/300,6,0,0
1739580028182,26,Update Book,200,,MainThreadGroup 1-92,text,true,,44135,399,13,13,http://192.168.1.107:8080/books,15,0,0
1739580028182,15,Update Book-0,302,,MainThreadGroup 1-92,,true,,186,274,13,13,http://192.168.1.107:8080/books/update/297,15,0,0
1739580028197,11,Update Book-1,200,,MainThreadGroup 1-92,text,true,,43949,125,13,13,http://192.168.1.107:8080/books,8,0,0
1739580028251,5,Show Edit Form,200,,MainThreadGroup 1-98,text,true,,900,134,13,13,http://192.168.1.107:8080/books/edit/300,5,0,0
1739580028272,30,Update Book,200,,MainThreadGroup 1-93,text,true,,44142,399,13,13,http://192.168.1.107:8080/books,14,0,0
1739580028272,14,Update Book-0,302,,MainThreadGroup 1-93,,true,,186,274,13,13,http://192.168.1.107:8080/books/update/298,14,0,0
1739580028287,15,Update Book-1,200,,MainThreadGroup 1-93,text,true,,43956,125,13,13,http://192.168.1.107:8080/books,10,0,0
1739580028281,32,Delete Book,200,,MainThreadGroup 1-88,text,true,,43876,261,13,13,http://192.168.1.107:8080/books,16,0,0
1739580028281,16,Delete Book-0,302,,MainThreadGroup 1-88,,true,,186,136,13,13,http://192.168.1.107:8080/books/delete/292,16,0,0
1739580028297,16,Delete Book-1,200,,MainThreadGroup 1-88,text,true,,43690,125,13,13,http://192.168.1.107:8080/books,13,0,0
1739580028332,24,Update Book,200,,MainThreadGroup 1-94,text,true,,43876,399,12,12,http://192.168.1.107:8080/books,4,0,0
1739580028332,4,Update Book-0,302,,MainThreadGroup 1-94,,true,,186,274,12,12,http://192.168.1.107:8080/books/update/298,4,0,0
1739580028337,19,Update Book-1,200,,MainThreadGroup 1-94,text,true,,43690,125,12,12,http://192.168.1.107:8080/books,16,0,0
1739580028346,11,Show Edit Form,200,,MainThreadGroup 1-99,text,true,,900,134,12,12,http://192.168.1.107:8080/books/edit/300,11,0,0
1739580028332,32,Delete Book,200,,MainThreadGroup 1-89,text,true,,43610,261,12,12,http://192.168.1.107:8080/books,18,0,0
1739580028332,18,Delete Book-0,302,,MainThreadGroup 1-89,,true,,186,136,12,12,http://192.168.1.107:8080/books/delete/293,18,0,0
1739580028350,14,Delete Book-1,200,,MainThreadGroup 1-89,text,true,,43424,125,12,12,http://192.168.1.107:8080/books,12,0,0
1739580028385,6,Show Edit Form,200,,MainThreadGroup 1-100,text,true,,900,134,11,11,http://192.168.1.107:8080/books/edit/300,6,0,0
1739580028417,28,Delete Book,200,,MainThreadGroup 1-90,text,true,,43351,261,11,11,http://192.168.1.107:8080/books,13,0,0
1739580028417,13,Delete Book-0,302,,MainThreadGroup 1-90,,true,,186,136,11,11,http://192.168.1.107:8080/books/delete/294,13,0,0
1739580028431,14,Delete Book-1,200,,MainThreadGroup 1-90,text,true,,43165,125,11,11,http://192.168.1.107:8080/books,12,0,0
1739580028420,28,Update Book,200,,MainThreadGroup 1-95,text,true,,43351,399,10,10,http://192.168.1.107:8080/books,16,0,0
1739580028420,16,Update Book-0,302,,MainThreadGroup 1-95,,true,,186,274,10,10,http://192.168.1.107:8080/books/update/300,16,0,0
1739580028437,11,Update Book-1,200,,MainThreadGroup 1-95,text,true,,43165,125,10,10,http://192.168.1.107:8080/books,9,0,0
1739580028489,22,Update Book,200,,MainThreadGroup 1-96,text,true,,43351,399,10,10,http://192.168.1.107:8080/books,9,0,0
1739580028489,9,Update Book-0,302,,MainThreadGroup 1-96,,true,,186,274,10,10,http://192.168.1.107:8080/books/update/300,9,0,0
1739580028498,13,Update Book-1,200,,MainThreadGroup 1-96,text,true,,43165,125,10,10,http://192.168.1.107:8080/books,10,0,0
1739580028529,36,Delete Book,200,,MainThreadGroup 1-91,text,true,,43085,261,10,10,http://192.168.1.107:8080/books,13,0,0
1739580028529,13,Delete Book-0,302,,MainThreadGroup 1-91,,true,,186,136,10,10,http://192.168.1.107:8080/books/delete/296,13,0,0
1739580028542,23,Delete Book-1,200,,MainThreadGroup 1-91,text,true,,42899,125,10,10,http://192.168.1.107:8080/books,9,0,0
1739580028575,19,Update Book,200,,MainThreadGroup 1-97,text,true,,43085,399,9,9,http://192.168.1.107:8080/books,6,0,0
1739580028575,6,Update Book-0,302,,MainThreadGroup 1-97,,true,,186,274,9,9,http://192.168.1.107:8080/books/update/300,6,0,0
1739580028581,13,Update Book-1,200,,MainThreadGroup 1-97,text,true,,42899,125,9,9,http://192.168.1.107:8080/books,10,0,0
1739580028609,24,Delete Book,200,,MainThreadGroup 1-92,text,true,,42819,261,9,9,http://192.168.1.107:8080/books,11,0,0
1739580028609,11,Delete Book-0,302,,MainThreadGroup 1-92,,true,,186,136,9,9,http://192.168.1.107:8080/books/delete/297,11,0,0
1739580028620,13,Delete Book-1,200,,MainThreadGroup 1-92,text,true,,42633,125,9,9,http://192.168.1.107:8080/books,9,0,0
1739580028657,16,Update Book,200,,MainThreadGroup 1-98,text,true,,42819,399,8,8,http://192.168.1.107:8080/books,5,0,0
1739580028657,5,Update Book-0,302,,MainThreadGroup 1-98,,true,,186,274,8,8,http://192.168.1.107:8080/books/update/300,5,0,0
1739580028663,10,Update Book-1,200,,MainThreadGroup 1-98,text,true,,42633,125,8,8,http://192.168.1.107:8080/books,7,0,0
1739580028703,24,Delete Book,200,,MainThreadGroup 1-93,text,true,,42553,261,8,8,http://192.168.1.107:8080/books,13,0,0
1739580028703,13,Delete Book-0,302,,MainThreadGroup 1-93,,true,,186,136,8,8,http://192.168.1.107:8080/books/delete/298,13,0,0
1739580028717,10,Delete Book-1,200,,MainThreadGroup 1-93,text,true,,42367,125,8,8,http://192.168.1.107:8080/books,9,0,0
1739580028758,15,Delete Book,200,,MainThreadGroup 1-94,text,true,,42553,261,7,7,http://192.168.1.107:8080/books,5,0,0
1739580028758,5,Delete Book-0,302,,MainThreadGroup 1-94,,true,,186,136,7,7,http://192.168.1.107:8080/books/delete/298,5,0,0
1739580028763,10,Delete Book-1,200,,MainThreadGroup 1-94,text,true,,42367,125,7,7,http://192.168.1.107:8080/books,7,0,0
1739580028758,15,Update Book,200,,MainThreadGroup 1-99,text,true,,42553,399,7,7,http://192.168.1.107:8080/books,6,0,0
1739580028758,6,Update Book-0,302,,MainThreadGroup 1-99,,true,,186,274,7,7,http://192.168.1.107:8080/books/update/300,6,0,0
1739580028764,9,Update Book-1,200,,MainThreadGroup 1-99,text,true,,42367,125,7,7,http://192.168.1.107:8080/books,7,0,0
1739580028792,16,Update Book,200,,MainThreadGroup 1-100,text,true,,42553,399,6,6,http://192.168.1.107:8080/books,5,0,0
1739580028792,5,Update Book-0,302,,MainThreadGroup 1-100,,true,,186,274,6,6,http://192.168.1.107:8080/books/update/300,5,0,0
1739580028797,11,Update Book-1,200,,MainThreadGroup 1-100,text,true,,42367,125,6,6,http://192.168.1.107:8080/books,7,0,0
1739580028850,23,Delete Book,200,,MainThreadGroup 1-95,text,true,,42287,261,6,6,http://192.168.1.107:8080/books,15,0,0
1739580028850,15,Delete Book-0,302,,MainThreadGroup 1-95,,true,,186,136,6,6,http://192.168.1.107:8080/books/delete/300,15,0,0
1739580028865,8,Delete Book-1,200,,MainThreadGroup 1-95,text,true,,42101,125,6,6,http://192.168.1.107:8080/books,7,0,0
1739580028912,21,Delete Book,200,,MainThreadGroup 1-96,text,true,,42287,261,5,5,http://192.168.1.107:8080/books,4,0,0
1739580028912,4,Delete Book-0,302,,MainThreadGroup 1-96,,true,,186,136,5,5,http://192.168.1.107:8080/books/delete/300,4,0,0
1739580028916,17,Delete Book-1,200,,MainThreadGroup 1-96,text,true,,42101,125,5,5,http://192.168.1.107:8080/books,14,0,0
1739580028994,13,Delete Book,200,,MainThreadGroup 1-97,text,true,,42287,261,4,4,http://192.168.1.107:8080/books,5,0,0
1739580028994,5,Delete Book-0,302,,MainThreadGroup 1-97,,true,,186,136,4,4,http://192.168.1.107:8080/books/delete/300,5,0,0
1739580028999,8,Delete Book-1,200,,MainThreadGroup 1-97,text,true,,42101,125,4,4,http://192.168.1.107:8080/books,6,0,0
1739580029074,13,Delete Book,200,,MainThreadGroup 1-98,text,true,,42287,261,3,3,http://192.168.1.107:8080/books,5,0,0
1739580029074,5,Delete Book-0,302,,MainThreadGroup 1-98,,true,,186,136,3,3,http://192.168.1.107:8080/books/delete/300,5,0,0
1739580029079,8,Delete Book-1,200,,MainThreadGroup 1-98,text,true,,42101,125,3,3,http://192.168.1.107:8080/books,8,0,0
1739580029174,13,Delete Book,200,,MainThreadGroup 1-99,text,true,,42287,261,2,2,http://192.168.1.107:8080/books,4,0,0
1739580029174,4,Delete Book-0,302,,MainThreadGroup 1-99,,true,,186,136,2,2,http://192.168.1.107:8080/books/delete/300,4,0,0
1739580029178,9,Delete Book-1,200,,MainThreadGroup 1-99,text,true,,42101,125,2,2,http://192.168.1.107:8080/books,6,0,0
1739580029208,14,Delete Book,200,,MainThreadGroup 1-100,text,true,,42287,261,1,1,http://192.168.1.107:8080/books,4,0,0
1739580029208,4,Delete Book-0,302,,MainThreadGroup 1-100,,true,,186,136,1,1,http://192.168.1.107:8080/books/delete/300,4,0,0
1739580029212,10,Delete Book-1,200,,MainThreadGroup 1-100,text,true,,42101,125,1,1,http://192.168.1.107:8080/books,7,0,0
